Year,Month,Actual Temperature
1778,9,10.978
1778,10,1.708
1778,11,-1.394
1778,12,-2.653
1779,1,-6.034
1779,2,-2.709
1779,3,0.16
1779,4,3.21
1779,5,9.744
1779,6,12.994
1779,7,15.934
1779,8,17.268
1779,9,11.895
1779,10,7.387
1779,11,0.952
1779,12,-5.046
1780,1,-9.412
1780,2,-8.162
1780,3,-1.492
1780,4,1.692
1780,5,7.936
1780,6,12.161
1780,7,17.271
1780,8,14.835
1780,9,9.133
1780,10,6.243
1780,11,-0.672
1780,12,-4.33
1781,1,-7.518
1781,2,-7.735
1781,3,-3.199
1781,4,1.96
1781,5,6.453
1781,6,13.223
1781,7,15.76
1781,8,17.683
1781,9,13.442
1781,10,4.938
1781,11,3.384
1781,12,-7.031
1782,1,-4.771
1782,2,-9.821
1782,3,-6.364
1782,4,0.797
1782,5,6.839
1782,6,12.877
1782,7,15.076
1782,8,15.675
1782,9,11.218
1782,10,4.855
1782,11,-0.75
1782,12,-4.731
1783,1,-10.267
1783,2,-4.733
1783,3,-4.929
1783,4,3.06
1783,5,9.249
1783,6,14.76
1783,7,17.261
1783,8,16.169
1783,9,11.498
1783,10,6.417
1783,11,-1.81
1783,12,-4.576
1784,1,-8.562
1784,2,-7.517
1784,3,-8.96
1784,4,2.303
1784,5,6.085
1784,6,11.944
1784,7,16.061
1784,8,15.605
1784,9,9.363
1784,10,4.304
1784,11,2.018
1784,12,-4.742
1785,1,-6.597
1785,2,-8.967
1785,3,-8.862
1785,4,-0.411
1785,5,5.193
1785,6,12.563
1785,7,16.13
1785,8,15.354
1785,9,8.824
1785,10,3.944
1785,11,1.317
1785,12,-5.994
1786,1,-8.404
1786,2,-7.79
1786,3,-7.152
1786,4,2.425
1786,5,6.743
1786,6,13.125
1786,7,16.307
1786,8,16.695
1786,9,11.043
1786,10,3.968
1786,11,-4.175
1786,12,-5.233
1787,1,-5.049
1787,2,-5.587
1787,3,-2.529
1787,4,1.252
1787,5,9.134
1787,6,14.781
1787,7,15.628
1787,8,14.238
1787,9,9.402
1787,10,7.14
1787,11,-0.928
1787,12,-6.417
1788,1,-6.686
1788,2,-8.968
1788,3,-6.984
1788,4,3.046
1788,5,7.354
1788,6,14.654
1788,7,18.712
1788,8,15.059
1788,9,12.103
1788,10,3.336
1788,11,-0.178
1788,12,-13.205
1789,1,-10.029
1789,2,-8.053
1789,3,-10.013
1789,4,0.829
1789,5,9.424
1789,6,15.141
1789,7,19.469
1789,8,17.792
1789,9,12.402
1789,10,7.893
1789,11,2.466
1789,12,1.04
1790,1,-3.645
1790,2,-3.988
1790,3,-1.061
1790,4,-1.574
1790,5,8.344
1790,6,12.686
1790,7,13.928
1790,8,13.645
1790,9,9.365
1790,10,4.109
1790,11,-0.143
1790,12,-0.886
1791,1,-0.173
1791,2,-2.695
1791,3,-1.27
1791,4,3.253
1791,5,6.297
1791,6,13.494
1791,7,16.541
1791,8,15.451
1791,9,9.627
1791,10,4.189
1791,11,0.616
1791,12,-1.99
1792,1,-9.664
1792,2,-9.111
1792,3,-5.159
1792,4,2.514
1792,5,7.999
1792,6,14.042
1792,7,18.447
1792,8,14.392
1792,9,12.246
1792,10,3.581
1792,11,1.334
1792,12,-1.587
1793,1,-6.659
1793,2,-3.442
1793,3,-2.493
1793,4,2.502
1793,5,8.49
1793,6,13.695
1793,7,17.336
1793,8,15.406
1793,9,9.55
1793,10,6.139
1793,11,1.333
1793,12,-6.143
1794,1,-2.508
1794,2,-4.694
1794,3,0.187
1794,4,4.337
1794,5,10.1
1794,6,14.341
1794,7,16.577
1794,8,14.862
1794,9,9.954
1794,10,7.192
1794,11,1.573
1794,12,-3.106
1795,1,-8.489
1795,2,-8.298
1795,3,-6.166
1795,4,3.523
1795,5,7.006
1795,6,13.451
1795,7,16.065
1795,8,14.486
1795,9,11.175
1795,10,5.069
1795,11,1.148
1795,12,-4.68
1796,1,-2.426
1796,2,-5.54
1796,3,-5.418
1796,4,2.001
1796,5,8.003
1796,6,14.669
1796,7,16.99
1796,8,16.155
1796,9,9.813
1796,10,5.977
1796,11,0.246
1796,12,-6.804
1797,1,-3.801
1797,2,0.5
1797,3,-2.155
1797,4,1.405
1797,5,7.499
1797,6,14.36
1797,7,16.281
1797,8,15.195
1797,9,13.018
1797,10,6.16
1797,11,-0.219
1797,12,-1.333
1798,1,-5.082
1798,2,-5.2
1798,3,-2.973
1798,4,2.765
1798,5,10.817
1798,6,14.031
1798,7,18.041
1798,8,17.264
1798,9,10.625
1798,10,5.941
1798,11,0.772
1798,12,-6.187
1799,1,-5.925
1799,2,-15.322
1799,3,-6.31
1799,4,1.599
1799,5,6.218
1799,6,13.802
1799,7,16.567
1799,8,14.716
1799,9,10.052
1799,10,5.488
1799,11,4.187
1799,12,-6.497
1800,1,-8.544
1800,2,-7.523
1800,3,-8.546
1800,4,3.427
1800,5,7.499
1800,6,11.522
1800,7,14.157
1800,8,14.411
1800,9,8.767
1800,10,6.289
1800,11,2.848
1800,12,0.46
1801,1,-5.267
1801,2,-7.882
1801,3,-1.916
1801,4,2.862
1801,5,11.323
1801,6,12.006
1801,7,17.063
1801,8,12.736
1801,9,10.068
1801,10,5.896
1801,11,2.02
1801,12,-3.596
1802,1,-7.981
1802,2,-4.734
1802,3,-0.612
1802,4,2.909
1802,5,6.265
1802,6,11.96
1802,7,14.923
1802,8,15.621
1802,9,9.191
1802,10,7.048
1802,11,-0.958
1802,12,-3.848
1803,1,-11.969
1803,2,-9.475
1803,3,-3.295
1803,4,4.245
1803,5,9.934
1803,6,12.874
1803,7,16.797
1803,8,16.592
1803,9,9.639
1803,10,4.421
1803,11,-0.949
1803,12,-8.972
1804,1,-7.143
1804,2,-10.5
1804,3,-7.697
1804,4,2.698
1804,5,9.223
1804,6,13.01
1804,7,18.516
1804,8,15.617
1804,9,11.561
1804,10,6.291
1804,11,-0.784
1804,12,-7.893
1805,1,-6.974
1805,2,-10.494
1805,3,-3.521
1805,4,1.11
1805,5,6.91
1805,6,11.723
1805,7,17.267
1805,8,16.834
1805,9,11.149
1805,10,0.854
1805,11,-2.214
1805,12,-3.39
1806,1,-4.878
1806,2,-9.283
1806,3,-5.638
1806,4,0.736
1806,5,8.514
1806,6,10.815
1806,7,14.199
1806,8,16.746
1806,9,13.024
1806,10,4.377
1806,11,0.081
1806,12,-1.123
1807,1,-8.213
1807,2,-3.31
1807,3,-4.618
1807,4,-1.074
1807,5,5.728
1807,6,12.673
1807,7,16.194
1807,8,17.43
1807,9,9.671
1807,10,3.95
1807,11,1.411
1807,12,-1.868
1808,1,-3.691
1808,2,-8.117
1808,3,-7.16
1808,4,-1.565
1808,5,7.615
1808,6,13.843
1808,7,16.178
1808,8,15.52
1808,9,11.716
1808,10,6.874
1808,11,0.184
1808,12,-8.876
1809,1,-15.47
1809,2,-11.326
1809,3,-8.877
1809,4,-1.745
1809,5,7.47
1809,6,13.452
1809,7,16.151
1809,8,16.573
1809,9,11.152
1809,10,4.63
1809,11,-2.839
1809,12,-0.792
1810,1,-5.576
1810,2,-8.082
1810,3,-7.485
1810,4,-1.851
1810,5,4.46
1810,6,11.067
1810,7,15.182
1810,8,15.148
1810,9,10.134
1810,10,4.162
1810,11,-2.135
1810,12,-3.274
