Year,Month,Actual Temperature,City,Country,Latitude,Longitude
1801,11,12.707,11_Marrakesh,Morocco,31.35 N,7.54 W
1801,12,10.602,11_Marrakesh,Morocco,31.35 N,7.54 W
1802,1,8.987,11_Marrakesh,Morocco,31.35 N,7.54 W
1802,2,11.689,11_Marrakesh,Morocco,31.35 N,7.54 W
1802,3,14.715,11_Marrakesh,Morocco,31.35 N,7.54 W
1802,4,16.737,11_Marrakesh,Morocco,31.35 N,7.54 W
1802,5,18.751,11_Marrakesh,Morocco,31.35 N,7.54 W
1802,6,24.381,11_Marrakesh,Morocco,31.35 N,7.54 W
1802,7,26.737,11_Marrakesh,Morocco,31.35 N,7.54 W
1802,8,26.723,11_Marrakesh,Morocco,31.35 N,7.54 W
1802,9,23.857,11_Marrakesh,Morocco,31.35 N,7.54 W
1802,10,18.285,11_Marrakesh,Morocco,31.35 N,7.54 W
1802,11,13.179,11_Marrakesh,Morocco,31.35 N,7.54 W
1802,12,9.054,11_Marrakesh,Morocco,31.35 N,7.54 W
1803,1,7.82,11_Marrakesh,Morocco,31.35 N,7.54 W
1803,2,8.454,11_Marrakesh,Morocco,31.35 N,7.54 W
1803,3,13.417,11_Marrakesh,Morocco,31.35 N,7.54 W
1803,4,16.896,11_Marrakesh,Morocco,31.35 N,7.54 W
1803,5,19.7,11_Marrakesh,Morocco,31.35 N,7.54 W
1803,6,24.633,11_Marrakesh,Morocco,31.35 N,7.54 W
1803,7,27.171,11_Marrakesh,Morocco,31.35 N,7.54 W
1803,8,27.715,11_Marrakesh,Morocco,31.35 N,7.54 W
1803,9,23.726,11_Marrakesh,Morocco,31.35 N,7.54 W
1803,10,18.903,11_Marrakesh,Morocco,31.35 N,7.54 W
1803,11,13.532,11_Marrakesh,Morocco,31.35 N,7.54 W
1803,12,8.659,11_Marrakesh,Morocco,31.35 N,7.54 W
1804,1,9.134,11_Marrakesh,Morocco,31.35 N,7.54 W
1804,2,9.401,11_Marrakesh,Morocco,31.35 N,7.54 W
1804,3,13.637,11_Marrakesh,Morocco,31.35 N,7.54 W
1804,4,17.389,11_Marrakesh,Morocco,31.35 N,7.54 W
1804,5,20.431,11_Marrakesh,Morocco,31.35 N,7.54 W
1804,6,24.943,11_Marrakesh,Morocco,31.35 N,7.54 W
1804,7,27.701,11_Marrakesh,Morocco,31.35 N,7.54 W
1804,8,26.807,11_Marrakesh,Morocco,31.35 N,7.54 W
1804,9,23.65,11_Marrakesh,Morocco,31.35 N,7.54 W
1804,10,17.945,11_Marrakesh,Morocco,31.35 N,7.54 W
1804,11,14.385,11_Marrakesh,Morocco,31.35 N,7.54 W
1804,12,9.651,11_Marrakesh,Morocco,31.35 N,7.54 W
1805,1,9.288,11_Marrakesh,Morocco,31.35 N,7.54 W
1805,2,10.547,11_Marrakesh,Morocco,31.35 N,7.54 W
1805,3,14.294,11_Marrakesh,Morocco,31.35 N,7.54 W
1805,4,15.759,11_Marrakesh,Morocco,31.35 N,7.54 W
1805,5,19.485,11_Marrakesh,Morocco,31.35 N,7.54 W
1805,6,23.822,11_Marrakesh,Morocco,31.35 N,7.54 W
1805,7,26.483,11_Marrakesh,Morocco,31.35 N,7.54 W
1805,8,27.853,11_Marrakesh,Morocco,31.35 N,7.54 W
1805,9,23.576,11_Marrakesh,Morocco,31.35 N,7.54 W
1805,10,17.203,11_Marrakesh,Morocco,31.35 N,7.54 W
1805,11,12.945,11_Marrakesh,Morocco,31.35 N,7.54 W
1805,12,8.851,11_Marrakesh,Morocco,31.35 N,7.54 W
1806,1,8.299,11_Marrakesh,Morocco,31.35 N,7.54 W
1806,2,10.371,11_Marrakesh,Morocco,31.35 N,7.54 W
1806,3,13.839,11_Marrakesh,Morocco,31.35 N,7.54 W
1806,4,15.065,11_Marrakesh,Morocco,31.35 N,7.54 W
1806,5,18.844,11_Marrakesh,Morocco,31.35 N,7.54 W
1806,6,22.878,11_Marrakesh,Morocco,31.35 N,7.54 W
1806,7,27.225,11_Marrakesh,Morocco,31.35 N,7.54 W
1806,8,27.687,11_Marrakesh,Morocco,31.35 N,7.54 W
1806,9,23.202,11_Marrakesh,Morocco,31.35 N,7.54 W
1806,10,17.842,11_Marrakesh,Morocco,31.35 N,7.54 W
1806,11,13.055,11_Marrakesh,Morocco,31.35 N,7.54 W
1806,12,9.55,11_Marrakesh,Morocco,31.35 N,7.54 W
1807,1,7.512,11_Marrakesh,Morocco,31.35 N,7.54 W
1807,2,10.815,11_Marrakesh,Morocco,31.35 N,7.54 W
1807,3,12.871,11_Marrakesh,Morocco,31.35 N,7.54 W
1807,4,15.277,11_Marrakesh,Morocco,31.35 N,7.54 W
1807,5,18.129,11_Marrakesh,Morocco,31.35 N,7.54 W
1807,6,23.838,11_Marrakesh,Morocco,31.35 N,7.54 W
1807,7,26.286,11_Marrakesh,Morocco,31.35 N,7.54 W
1807,8,25.87,11_Marrakesh,Morocco,31.35 N,7.54 W
1807,9,24.028,11_Marrakesh,Morocco,31.35 N,7.54 W
1807,10,18.846,11_Marrakesh,Morocco,31.35 N,7.54 W
1807,11,12.451,11_Marrakesh,Morocco,31.35 N,7.54 W
1807,12,9.39,11_Marrakesh,Morocco,31.35 N,7.54 W
1808,1,7.006,11_Marrakesh,Morocco,31.35 N,7.54 W
1808,2,8.627,11_Marrakesh,Morocco,31.35 N,7.54 W
1808,3,13.664,11_Marrakesh,Morocco,31.35 N,7.54 W
1808,4,15.705,11_Marrakesh,Morocco,31.35 N,7.54 W
1808,5,18.798,11_Marrakesh,Morocco,31.35 N,7.54 W
1808,6,23.529,11_Marrakesh,Morocco,31.35 N,7.54 W
1808,7,27.861,11_Marrakesh,Morocco,31.35 N,7.54 W
1808,8,25.798,11_Marrakesh,Morocco,31.35 N,7.54 W
1808,9,22.008,11_Marrakesh,Morocco,31.35 N,7.54 W
1808,10,16.413,11_Marrakesh,Morocco,31.35 N,7.54 W
1808,11,11.531,11_Marrakesh,Morocco,31.35 N,7.54 W
1808,12,7.249,11_Marrakesh,Morocco,31.35 N,7.54 W
1809,1,8.966,11_Marrakesh,Morocco,31.35 N,7.54 W
1809,2,10.596,11_Marrakesh,Morocco,31.35 N,7.54 W
1809,3,12.382,11_Marrakesh,Morocco,31.35 N,7.54 W
1809,4,14.761,11_Marrakesh,Morocco,31.35 N,7.54 W
1809,5,17.932,11_Marrakesh,Morocco,31.35 N,7.54 W
1809,6,22.392,11_Marrakesh,Morocco,31.35 N,7.54 W
1809,7,24.591,11_Marrakesh,Morocco,31.35 N,7.54 W
1809,8,25.681,11_Marrakesh,Morocco,31.35 N,7.54 W
1809,9,22.003,11_Marrakesh,Morocco,31.35 N,7.54 W
1809,10,18.098,11_Marrakesh,Morocco,31.35 N,7.54 W
1809,11,11.729,11_Marrakesh,Morocco,31.35 N,7.54 W
1809,12,7.659,11_Marrakesh,Morocco,31.35 N,7.54 W
1810,1,6.901,11_Marrakesh,Morocco,31.35 N,7.54 W
1810,2,9.843,11_Marrakesh,Morocco,31.35 N,7.54 W
1810,3,14.282,11_Marrakesh,Morocco,31.35 N,7.54 W
