Year,Month,Actual Temperature
1790,12,-4.712
1791,1,-3.597
1791,2,-3.598
1791,3,-1.944
1791,4,-1.206
1791,5,3.302
1791,6,6.288
1791,7,9.141
1791,8,7.82
1791,9,4.246
1791,10,-0.552
1791,11,-2.806
1791,12,-5.889
1792,1,-7.164
1792,2,-3.429
1792,3,-3.705
1792,4,-0.458
1792,5,3.491
1792,6,7.847
1792,7,9.416
1792,8,7.123
1792,9,4.877
1792,10,-0.96
1792,11,-1.563
1792,12,-4.502
1793,1,-4.573
1793,2,-3.874
1793,3,-3.558
1793,4,0.015
1793,5,3.364
1793,6,7.31
1793,7,7.953
1793,8,7.067
1793,9,4.658
1793,10,0.313
1793,11,-3.891
1793,12,-5.919
1794,1,-5.04
1794,2,-4.464
1794,3,-1.41
1794,4,1.082
1794,5,3.997
1794,6,6.373
1794,7,8.09
1794,8,8.021
1794,9,5.356
1794,10,0.483
1794,11,-3.903
1794,12,-3.848
1795,1,-4.178
1795,2,-4.953
1795,3,-4.013
1795,4,0.085
1795,5,2.867
1795,6,5.894
1795,7,9.091
1795,8,8.493
1795,9,4.28
1795,10,0.078
1795,11,-3.345
1795,12,-4.526
1796,1,-3.089
1796,2,-3.358
1796,3,-4.387
1796,4,0.365
1796,5,3.393
1796,6,7.262
1796,7,9.609
1796,8,8.619
1796,9,4.774
1796,10,0.128
1796,11,-3.381
1796,12,-7.186
1797,1,-2.218
1797,2,-0.323
1797,3,-3.32
1797,4,-0.307
1797,5,2.563
1797,6,6.842
1797,7,8.29
1797,8,8.006
1797,9,4.916
1797,10,0.171
1797,11,-4.156
1797,12,-5.027
1798,1,-4.358
1798,2,-3.901
1798,3,-2.68
1798,4,0.193
1798,5,4.958
1798,6,7.465
1798,7,9.896
1798,8,8.395
1798,9,4.629
1798,10,0.658
1798,11,-1.967
1798,12,-5.973
1799,1,-4.219
1799,2,-7.015
1799,3,-4.664
1799,4,-1.463
1799,5,2.776
1799,6,6.301
1799,7,8.492
1799,8,6.849
1799,9,4.41
1799,10,0.039
1799,11,-1.381
1799,12,-5.141
1800,1,-6.497
1800,2,-3.778
1800,3,-3.778
1800,4,-0.026
1800,5,2.741
1800,6,5.882
1800,7,8.027
1800,8,7.09
1800,9,4.325
1800,10,0.703
1800,11,-2.617
1800,12,-4.863
1801,1,-4.022
1801,2,-4.446
1801,3,-2.487
1801,4,-0.262
