Year,Month,Actual Temperature
1842,8,25.96
1842,9,21.974
1842,10,17.058
1842,11,12.167
1842,12,9.078
1843,1,8.699
1843,2,11.831
1843,3,13.546
1843,4,16.365
1843,5,18.965
1843,6,22.515
1843,7,26.461
1843,8,26.391
1843,9,22.512
1843,10,18.63
1843,11,11.583
1843,12,8.967
1844,1,7.955
1844,2,9.466
1844,3,13.359
1844,4,15.371
1844,5,18.424
1844,6,23.161
1844,7,26.93
1844,8,26.275
1844,9,22.409
1844,10,17.369
1844,11,12.053
1844,12,8.097
1845,1,8.373
1845,2,8.494
1845,3,13.286
1845,4,15.505
1845,5,18.691
1845,6,22.566
1845,7,26.424
1845,8,26.365
1845,9,22.658
1845,10,17.268
1845,11,12.812
1845,12,7.498
1846,1,9.354
1846,2,11.221
1846,3,14.707
1846,4,15.799
1846,5,19.167
1846,6,24.276
1846,7,27.841
1846,8,27.022
1846,9,23.439
1846,10,16.446
1846,11,12.728
1846,12,7.959
1847,1,9.71
1847,2,10.315
1847,3,13.041
1847,4,15.83
1847,5,19.704
1847,6,23.802
1847,7,26.551
1847,8,25.821
1847,9,23.279
1847,10,18.041
1847,11,12.776
1847,12,7.877
1848,1,6.139
1848,2,10.592
1848,3,12.563
1848,4,15.61
1848,5,19.104
1848,6,22.889
1848,7,26.968
1848,8,26.455
1848,9,22.66
1848,10,17.042
1848,11,11.96
1848,12,8.693
1849,1,8.729
1849,2,10.603
1849,3,13.223
1849,4,14.877
1849,5,18.965
1849,6,23.34
1849,7,27.233
1849,8,26.42
1849,9,22.055
1849,10,18.177
1849,11,12.696
1849,12,8.076
1850,1,7.097
1850,2,11.059
1850,3,13.585
1850,4,16.699
1850,5,18.722
1850,6,23.732
1850,7,26.433
1850,8,26.436
1850,9,22.603
1850,10,17.612
1850,11,12.368
1850,12,8.54
1851,1,8.285
1851,2,9.905
1851,3,12.765
1851,4,16.256
1851,5,19.046
1851,6,23.811
1851,7,26.679
1851,8,27.136
1851,9,23.476
1851,10,18.945
1851,11,11.867
1851,12,10.484
1852,1,9.148
1852,2,9.867
1852,3,13.348
1852,4,16.042
1852,5,19.169
1852,6,22.984
1852,7,26.312
1852,8,25.502
1852,9,22.585
1852,10,18.532
1852,11,14.104
1852,12,10.082
1853,1,9.092
1853,2,9.111
1853,3,12.508
1853,4,16.744
1853,5,17.949
1853,6,22.994
1853,7,26.364
1853,8,26.549
1853,9,23.521
1853,10,17.603
1853,11,12.38
1853,12,8.505
1854,1,7.558
1854,2,10.172
1854,3,13.409
1854,4,15.969
1854,5,19.058
1854,6,22.344
1854,7,26.139
1854,8,26.581
1854,9,23.414
1854,10,18.436
1854,11,12.426
1854,12,8.018
1855,1,7.933
1855,2,11.327
1855,3,13.198
1855,4,15.601
1855,5,18.013
1855,6,21.833
1855,7,26.14
1855,8,26.815
1855,9,22.115
1855,10,17.109
1855,11,12.311
1855,12,8.676
1856,1,9.677
1856,2,10.639
1856,3,13.758
1856,4,15.516
1856,5,19.283
1856,6,22.826
1856,7,26.159
1856,8,25.767
1856,9,22.34
1856,10,17.332
1856,11,12.204
1856,12,9.262
1857,1,6.765
1857,2,9.984
1857,3,12.998
1857,4,15.195
1857,5,17.666
1857,6,22.748
1857,7,26.387
1857,8,25.877
1857,9,23.321
1857,10,17.878
1857,11,13.88
1857,12,9.794
1858,1,7.959
1858,2,10.582
1858,3,13.302
1858,4,17.125
1858,5,19.487
1858,6,24.3
1858,7,26.638
1858,8,26.987
1858,9,24.08
1858,10,18.603
1858,11,15.248
1858,12,8.939
1859,1,8.02
1859,2,10.157
1859,3,13.498
1859,4,17.576
1859,5,19.437
1859,6,23.007
1859,7,26.758
1859,8,26.549
1859,9,23.37
1859,10,17.793
1859,11,13.221
1859,12,8.84
1860,1,9.131
1860,2,8.318
1860,3,13.103
1860,4,15.495
1860,5,19.785
1860,6,23.519
1860,7,26.248
1860,8,26.212
1860,9,21.257
1860,10,17.751
1860,11,14.045
1860,12,9.991
1861,1,7.317
1861,2,10.536
1861,3,14.121
1861,4,15.911
1861,5,18.573
1861,6,23.481
1861,7,25.788
1861,8,26.792
1861,9,23.12
1861,10,18.851
1861,11,14.415
1861,12,9.843
1862,1,8.442
1862,2,10.33
1862,3,13.618
1862,4,15.991
1862,5,19.828
1862,6,23.904
1862,7,27.498
1862,8,25.893
1862,9,21.562
1862,10,18.281
1862,11,12.023
1862,12,8.065
1863,1,8.548
1863,2,10.56
1863,3,13.114
1863,4,15.541
1863,5,18.58
1863,6,23.281
1863,7,26.65
1863,8,25.892
1863,9,22.09
1863,10,17.342
1863,11,13.087
1863,12,7.808
1864,1,8.532
1864,2,10.369
1864,3,13.302
1864,4,16.286
1864,5,20.192
1864,6,24.683
1864,7,26.759
1864,8,27.412
1864,9,23.282
1864,10,17.998
1864,11,12.619
1864,12,8.301
1865,1,9.495
1865,2,10.869
1865,3,12.508
1865,4,15.582
1865,5,19.098
1865,6,23.759
1865,7,26.816
1865,8,26.019
1865,9,23.858
1865,10,18.437
1865,11,13.656
1865,12,8.43
1866,1,8.601
1866,2,11.05
1866,3,12.488
1866,4,16.044
1866,5,19.05
1866,6,23.127
1866,7,26.218
1866,8,26.576
1866,9,22.716
1866,10,17.783
1866,11,14.124
1866,12,10.493
1867,1,9.556
1867,2,11.741
1867,3,14.845
1867,4,17.252
1867,5,19.642
1867,6,24.07
1867,7,26.477
1867,8,26.316
1867,9,22.905
1867,10,18.156
1867,11,14.243
1867,12,8.203
1868,1,8.366
1868,2,10.161
1868,3,13.69
1868,4,16.061
1868,5,19.349
1868,6,23.839
1868,7,26.311
1868,8,26.239
1868,9,22.528
1868,10,16.797
1868,11,12.254
1868,12,10.108
1869,1,8.888
1869,2,10.645
1869,3,12.72
1869,4,16.088
1869,5,19.003
1869,6,23.353
1869,7,26.976
1869,8,26.736
1869,9,23.951
1869,10,18.207
1869,11,12.059
1869,12,7.812
1870,1,7.696
1870,2,10.678
1870,3,13.537
1870,4,15.863
1870,5,19.387
1870,6,24.555
1870,7,26.946
1870,8,26.107
1870,9,23.838
1870,10,19.332
1870,11,12.846
1870,12,8.724
1871,1,6.323
1871,2,10.294
1871,3,13.151
1871,4,17.433
1871,5,19.269
1871,6,22.94
1871,7,27.159
1871,8,26.65
1871,9,22.889
1871,10,19.125
1871,11,12.61
1871,12,8.281
1872,1,8.423
1872,2,10.708
1872,3,13.694
1872,4,15.934
1872,5,18.771
1872,6,24.018
1872,7,26.84
1872,8,26.617
1872,9,22.981
1872,10,16.387
1872,11,12.149
1872,12,7.361
1873,1,8.549
1873,2,9.576
1873,3,13.157
1873,4,15.468
1873,5,19.63
1873,6,23.379
1873,7,26.964
1873,8,26.76
1873,9,22.816
1873,10,17.298
1873,11,12.906
1873,12,9.586
1874,1,8.926
1874,2,11.109
1874,3,13.03
1874,4,16.026
1874,5,19.042
1874,6,23.506
1874,7,26.779
1874,8,26.299
1874,9,23.383
1874,10,18.242
1874,11,13.292
1874,12,7.562
1875,1,8.478
1875,2,10.249
1875,3,13.26
1875,4,15.478
1875,5,20.397
1875,6,23.194
1875,7,26.227
1875,8,26.553
1875,9,23.69
1875,10,18.109
1875,11,13.321
1875,12,8.097
1876,1,7.409
1876,2,11.124
1876,3,13.882
1876,4,15.863
1876,5,18.714
1876,6,22.714
1876,7,27.487
1876,8,27.244
1876,9,23.774
1876,10,18.2
1876,11,14.334
1876,12,9.387
1877,1,9.217
1877,2,10.623
1877,3,13.544
1877,4,16.321
1877,5,20.128
1877,6,23.612
1877,7,27.202
1877,8,27.039
1877,9,23.245
1877,10,18.204
1877,11,13.854
1877,12,8.235
1878,1,7.603
1878,2,11.122
1878,3,14.206
1878,4,17.497
1878,5,21.099
1878,6,24.741
1878,7,26.769
1878,8,26.384
1878,9,23.777
1878,10,18.356
1878,11,13.054
1878,12,10.785
1879,1,9.408
1879,2,10.98
1879,3,12.739
1879,4,15.189
1879,5,18.927
1879,6,23.161
1879,7,26.007
1879,8,25.654
1879,9,21.87
1879,10,17.676
1879,11,14.736
1879,12,8.082
1880,1,7.794
1880,2,10.609
1880,3,13.268
1880,4,15.036
1880,5,17.802
1880,6,21.382
1880,7,26.012
1880,8,25.144
1880,9,23.092
1880,10,18.15
1880,11,12.221
1880,12,8.605
1881,1,10.479
1881,2,11.046
1881,3,14.745
1881,4,16.119
1881,5,19.425
